AAPL, AMZN, GOOG, MSFT, NVDA, return, volatility, sharp ratio, 
0.122552, 0.246272, 0.209176, 0.162135, 0.259864, 0.575699, 0.227155, 2.342454, 
0.316314, 0.272283, 0.069146, 0.231939, 0.110317, 0.396856, 0.190162, 1.857656, 
0.196360, 0.149933, 0.187179, 0.148792, 0.317737, 0.599475, 0.232048, 2.395524, 
0.253589, 0.011000, 0.326300, 0.102705, 0.306406, 0.584769, 0.229367, 2.359405, 
0.191427, 0.141296, 0.203324, 0.235827, 0.228125, 0.526054, 0.211084, 2.285602, 
0.319380, 0.382348, 0.041503, 0.048214, 0.208556, 0.485099, 0.216192, 2.042162, 
0.305262, 0.299659, 0.164794, 0.165240, 0.065044, 0.375188, 0.188768, 1.756585, 
0.080670, 0.089410, 0.335094, 0.155250, 0.339576, 0.653615, 0.245420, 2.485597, 
0.132558, 0.017264, 0.199688, 0.411495, 0.238995, 0.535462, 0.211385, 2.326859, 
0.151006, 0.212270, 0.206004, 0.107549, 0.323171, 0.620425, 0.239268, 2.410790, 
0.319787, 0.067205, 0.367285, 0.187973, 0.057750, 0.372116, 0.188788, 1.740131, 
0.107681, 0.246317, 0.240101, 0.131691, 0.274210, 0.594578, 0.232649, 2.368277, 
0.091219, 0.397485, 0.187295, 0.208915, 0.115085, 0.469530, 0.211619, 2.012721, 
0.226749, 0.290436, 0.208927, 0.202945, 0.070943, 0.399979, 0.192150, 1.854692, 
0.160922, 0.261381, 0.071741, 0.295738, 0.210218, 0.510315, 0.211973, 2.201767, 
0.364179, 0.144166, 0.090111, 0.117716, 0.283829, 0.525981, 0.218641, 2.206268, 
0.291672, 0.172162, 0.184419, 0.117976, 0.233771, 0.511898, 0.211503, 2.214143, 
0.245471, 0.272516, 0.224808, 0.180571, 0.076634, 0.401693, 0.192110, 1.864001, 
0.314031, 0.408225, 0.115604, 0.019009, 0.143131, 0.442465, 0.208262, 1.915206, 
0.383169, 0.477487, 0.004601, 0.026161, 0.108582, 0.391910, 0.205481, 1.695096, 
0.076191, 0.211292, 0.377754, 0.164289, 0.170475, 0.527454, 0.218660, 2.212815, 
0.230980, 0.046358, 0.282637, 0.301519, 0.138506, 0.444782, 0.193217, 2.076323, 
0.086341, 0.251280, 0.315166, 0.298936, 0.048277, 0.417798, 0.198053, 1.889381, 
0.273665, 0.216513, 0.343706, 0.135165, 0.030950, 0.368024, 0.191561, 1.693583, 
0.039832, 0.292353, 0.258828, 0.105789, 0.303198, 0.638316, 0.247233, 2.405489, 
0.031531, 0.341641, 0.237276, 0.033981, 0.355571, 0.685595, 0.264163, 2.430301, 
0.265072, 0.100215, 0.143142, 0.241082, 0.250489, 0.519743, 0.210785, 2.258900, 
0.244026, 0.068291, 0.239123, 0.154320, 0.294241, 0.570155, 0.223616, 2.354728, 
0.058784, 0.328085, 0.306947, 0.028687, 0.277497, 0.622130, 0.246580, 2.346220, 
0.307864, 0.283543, 0.079377, 0.275656, 0.053559, 0.352796, 0.183592, 1.684149, 
0.186791, 0.551057, 0.045514, 0.075066, 0.141572, 0.468745, 0.223115, 1.905496, 
0.027646, 0.167966, 0.051215, 0.515360, 0.237813, 0.548532, 0.221478, 2.279825, 
0.298773, 0.105573, 0.178456, 0.100878, 0.316321, 0.573826, 0.227729, 2.328318, 
0.189629, 0.100153, 0.169389, 0.019281, 0.521548, 0.766380, 0.287538, 2.513689, 
0.097190, 0.086015, 0.214021, 0.480899, 0.121875, 0.450988, 0.194330, 2.096367, 
0.029758, 0.466960, 0.011959, 0.166226, 0.325097, 0.642321, 0.260753, 2.296122, 
0.080286, 0.272528, 0.201250, 0.115435, 0.330500, 0.644657, 0.247846, 2.425126, 
0.190963, 0.080528, 0.261247, 0.208659, 0.258603, 0.554046, 0.217696, 2.344763, 
0.064828, 0.236204, 0.078329, 0.269012, 0.351626, 0.646784, 0.248417, 2.428108, 
0.073503, 0.368405, 0.028075, 0.152607, 0.377409, 0.671788, 0.263561, 2.383467, 
0.351276, 0.287662, 0.070779, 0.052950, 0.237334, 0.498953, 0.215612, 2.111911, 
0.235016, 0.098303, 0.149631, 0.247347, 0.269704, 0.542372, 0.215853, 2.310707, 
0.230769, 0.168788, 0.301691, 0.056549, 0.242203, 0.545229, 0.220740, 2.272492, 
0.251886, 0.305228, 0.027975, 0.213457, 0.201453, 0.483718, 0.209512, 2.100681, 
0.372246, 0.295326, 0.075041, 0.067353, 0.190035, 0.456196, 0.206093, 2.001987, 
0.074896, 0.188231, 0.231574, 0.112526, 0.392773, 0.694939, 0.260151, 2.503698, 
0.187277, 0.401900, 0.148065, 0.249136, 0.013622, 0.360896, 0.193383, 1.640767, 
0.350439, 0.404150, 0.079749, 0.023012, 0.142649, 0.430210, 0.206234, 1.874619, 
0.208267, 0.278625, 0.303916, 0.207679, 0.001512, 0.355910, 0.190622, 1.638370, 
0.197870, 0.086520, 0.241332, 0.219873, 0.254406, 0.547169, 0.215868, 2.332761, 
0.121711, 0.222764, 0.199069, 0.180725, 0.275732, 0.585978, 0.228843, 2.370083, 
0.053702, 0.272932, 0.100231, 0.219593, 0.353542, 0.656429, 0.252082, 2.431073, 
0.017582, 0.013468, 0.460724, 0.195459, 0.312766, 0.652483, 0.246656, 2.468552, 
0.458052, 0.096470, 0.271940, 0.050143, 0.123395, 0.391539, 0.194432, 1.789516, 
0.319863, 0.259736, 0.023202, 0.280229, 0.116970, 0.394906, 0.190147, 1.847549, 
0.029616, 0.200507, 0.271627, 0.397996, 0.100254, 0.462691, 0.201947, 2.075247, 
0.179452, 0.109296, 0.335847, 0.058776, 0.316629, 0.617149, 0.238173, 2.408115, 
0.301814, 0.109080, 0.224665, 0.048627, 0.315814, 0.578971, 0.229928, 2.328425, 
0.219928, 0.063198, 0.340207, 0.177162, 0.199504, 0.507133, 0.208694, 2.221114, 
0.237020, 0.177902, 0.328910, 0.033829, 0.222340, 0.531486, 0.219057, 2.227216, 
0.338031, 0.326057, 0.072468, 0.017189, 0.246254, 0.512499, 0.220697, 2.124631, 
0.524001, 0.116408, 0.176198, 0.152633, 0.030761, 0.290276, 0.180626, 1.365676, 
0.155409, 0.254325, 0.130903, 0.141025, 0.318339, 0.609568, 0.237947, 2.378547, 
0.131013, 0.124723, 0.078797, 0.467839, 0.197627, 0.494656, 0.205164, 2.198514, 
0.019342, 0.162042, 0.178476, 0.321007, 0.319134, 0.634412, 0.240210, 2.459568, 
0.040949, 0.214331, 0.157950, 0.341525, 0.245245, 0.569738, 0.224160, 2.347150, 
0.273496, 0.254544, 0.170885, 0.031107, 0.269968, 0.551238, 0.224970, 2.256468, 
0.087330, 0.201233, 0.316783, 0.144177, 0.250477, 0.584303, 0.229300, 2.358055, 
0.014102, 0.441820, 0.234046, 0.190541, 0.119492, 0.497687, 0.223412, 2.032513, 
0.124816, 0.264500, 0.200537, 0.188990, 0.221157, 0.543038, 0.219338, 2.277022, 
0.372859, 0.221160, 0.010121, 0.177150, 0.218711, 0.465753, 0.206472, 2.044599, 
0.009069, 0.391092, 0.021411, 0.310055, 0.268374, 0.593112, 0.242184, 2.268988, 
0.376831, 0.173255, 0.104350, 0.111958, 0.233605, 0.485432, 0.208699, 2.117077, 
0.035310, 0.307146, 0.016332, 0.032857, 0.608356, 0.867408, 0.329260, 2.502002, 
0.340560, 0.032273, 0.326186, 0.112818, 0.188163, 0.470093, 0.204283, 2.087761, 
0.009891, 0.494482, 0.063321, 0.424767, 0.007540, 0.386804, 0.210058, 1.633856, 
0.211916, 0.119900, 0.183546, 0.220174, 0.264464, 0.548498, 0.216997, 2.326756, 
0.014124, 0.655790, 0.256828, 0.043022, 0.030236, 0.443415, 0.238984, 1.672981, 
0.184480, 0.209403, 0.099393, 0.238916, 0.267808, 0.553524, 0.221014, 2.307200, 
0.205438, 0.237190, 0.093354, 0.212540, 0.251478, 0.537329, 0.218067, 2.264120, 
0.093032, 0.213362, 0.368846, 0.006640, 0.318121, 0.647965, 0.250339, 2.414191, 
0.221952, 0.015860, 0.213047, 0.262342, 0.286799, 0.560321, 0.219374, 2.355438, 
0.135098, 0.021445, 0.294418, 0.313541, 0.235498, 0.544383, 0.213807, 2.342217, 
0.163269, 0.254366, 0.085013, 0.231548, 0.265804, 0.557891, 0.223776, 2.298236, 
0.149471, 0.190452, 0.281196, 0.291908, 0.086973, 0.428927, 0.193955, 1.986683, 
0.274608, 0.204429, 0.009015, 0.455177, 0.056770, 0.346211, 0.181701, 1.665431, 
0.355406, 0.021484, 0.260421, 0.334368, 0.028321, 0.323024, 0.177878, 1.570876, 
0.199297, 0.098401, 0.042248, 0.361688, 0.298367, 0.559805, 0.223105, 2.313732, 
0.276966, 0.107133, 0.344780, 0.207999, 0.063122, 0.385384, 0.188844, 1.809878, 
0.202419, 0.021753, 0.025687, 0.343669, 0.406472, 0.641875, 0.249227, 2.400525, 
0.007480, 0.045153, 0.173193, 0.361508, 0.412666, 0.705041, 0.260308, 2.540994, 
0.227887, 0.061297, 0.045704, 0.235189, 0.429923, 0.662714, 0.255688, 2.421365, 
0.118788, 0.238282, 0.002151, 0.499721, 0.141057, 0.449179, 0.201510, 2.012692, 
0.061705, 0.265010, 0.391127, 0.143878, 0.138279, 0.509303, 0.219031, 2.126203, 
0.067193, 0.309837, 0.159157, 0.367682, 0.096131, 0.447086, 0.201872, 1.998719, 
0.283076, 0.193055, 0.151683, 0.312154, 0.060032, 0.364456, 0.181476, 1.768038, 
0.100287, 0.356557, 0.113997, 0.280262, 0.148897, 0.483577, 0.210641, 2.088748, 
0.327585, 0.346414, 0.137542, 0.011112, 0.177348, 0.466285, 0.210051, 2.012303, 
0.177857, 0.122212, 0.475034, 0.179772, 0.045125, 0.406914, 0.201298, 1.804853, 
0.068871, 0.191295, 0.185305, 0.284071, 0.270458, 0.587198, 0.227571, 2.388698, 
0.166403, 0.230314, 0.109488, 0.283581, 0.210213, 0.511401, 0.210337, 2.224051, 
0.274809, 0.229372, 0.041081, 0.403615, 0.051123, 0.347590, 0.181346, 1.676302, 
0.104746, 0.041541, 0.366496, 0.203324, 0.283893, 0.601895, 0.230641, 2.420629, 
0.377611, 0.128322, 0.210325, 0.143278, 0.140463, 0.416230, 0.192377, 1.936977, 
0.021266, 0.299466, 0.251632, 0.403381, 0.024255, 0.406001, 0.199289, 1.818465, 
0.326746, 0.053175, 0.227036, 0.043596, 0.349447, 0.598148, 0.236386, 2.345944, 
0.029305, 0.283418, 0.224389, 0.190075, 0.272813, 0.609545, 0.237922, 2.378695, 
0.139050, 0.036399, 0.087499, 0.190931, 0.546121, 0.780992, 0.292194, 2.523636, 
0.096040, 0.194017, 0.020437, 0.352958, 0.336549, 0.617159, 0.240847, 2.381429, 
0.257939, 0.407310, 0.118626, 0.069605, 0.146520, 0.456351, 0.209422, 1.970905, 
0.477143, 0.159964, 0.048292, 0.183350, 0.131251, 0.371593, 0.189012, 1.735300, 
0.062512, 0.473225, 0.146939, 0.303484, 0.013839, 0.390853, 0.206310, 1.683157, 
0.011762, 0.326645, 0.337533, 0.268413, 0.055646, 0.447524, 0.210462, 1.919230, 
0.170793, 0.412986, 0.092618, 0.251681, 0.071922, 0.407197, 0.199804, 1.819767, 
0.060118, 0.295107, 0.267759, 0.082623, 0.294394, 0.628371, 0.244954, 2.387264, 
0.204067, 0.265786, 0.234907, 0.295157, 0.000084, 0.345669, 0.185091, 1.632005, 
0.047558, 0.309002, 0.117269, 0.082918, 0.443253, 0.738591, 0.280162, 2.480673, 
0.132326, 0.092592, 0.253531, 0.229095, 0.292456, 0.593889, 0.227521, 2.418629, 
0.282773, 0.255286, 0.196125, 0.172022, 0.093795, 0.403955, 0.191204, 1.884661, 
0.247897, 0.303716, 0.022332, 0.315013, 0.111041, 0.407287, 0.193459, 1.879915, 
0.084853, 0.425027, 0.023059, 0.378795, 0.088266, 0.429634, 0.207098, 1.864012, 
0.341590, 0.221638, 0.016566, 0.230272, 0.189934, 0.448285, 0.200747, 2.015896, 
0.022637, 0.363265, 0.014788, 0.147651, 0.451660, 0.742088, 0.286345, 2.439325, 
0.336543, 0.259057, 0.026511, 0.242192, 0.135697, 0.407894, 0.192880, 1.888713, 
0.340598, 0.144608, 0.019922, 0.177385, 0.317486, 0.550054, 0.226328, 2.237704, 
0.125221, 0.060564, 0.273017, 0.148750, 0.392448, 0.679428, 0.253202, 2.511149, 
0.323450, 0.188417, 0.323609, 0.013417, 0.151107, 0.455039, 0.205322, 2.003874, 
0.072874, 0.319686, 0.370675, 0.087631, 0.149134, 0.518399, 0.223574, 2.123682, 
0.251893, 0.157235, 0.018188, 0.266783, 0.305902, 0.558078, 0.225356, 2.282958, 
0.261727, 0.100207, 0.059337, 0.283117, 0.295612, 0.547868, 0.220500, 2.286931, 
0.203560, 0.320332, 0.126204, 0.224825, 0.125078, 0.442190, 0.199582, 1.997121, 
0.075627, 0.325749, 0.172903, 0.325293, 0.100428, 0.452200, 0.203514, 2.007730, 
0.131054, 0.246512, 0.236970, 0.127576, 0.257888, 0.575948, 0.227820, 2.336703, 
0.107041, 0.222668, 0.265611, 0.102490, 0.302190, 0.619547, 0.239194, 2.407869, 
0.118873, 0.498072, 0.107484, 0.140179, 0.135392, 0.479845, 0.220700, 1.976645, 
0.228107, 0.009317, 0.170170, 0.289615, 0.302792, 0.566660, 0.221789, 2.358369, 
0.131596, 0.120790, 0.223171, 0.229407, 0.295035, 0.594761, 0.228206, 2.415192, 
0.021906, 0.289987, 0.264029, 0.163649, 0.260430, 0.606083, 0.238017, 2.363207, 
0.115508, 0.016462, 0.523083, 0.015090, 0.329857, 0.656358, 0.254195, 2.410581, 
0.304974, 0.147575, 0.059898, 0.207973, 0.279580, 0.530169, 0.217562, 2.236459, 
0.010928, 0.311432, 0.179454, 0.087235, 0.410951, 0.726400, 0.274902, 2.483794, 
0.181369, 0.275075, 0.279357, 0.028258, 0.235941, 0.555602, 0.226509, 2.260407, 
0.342991, 0.227323, 0.065535, 0.235432, 0.128719, 0.403012, 0.190264, 1.889023, 
0.113689, 0.496323, 0.222441, 0.027229, 0.140318, 0.499413, 0.227624, 2.002477, 
0.092675, 0.118739, 0.117022, 0.539923, 0.131642, 0.450594, 0.196157, 2.074833, 
0.246083, 0.223022, 0.202126, 0.295174, 0.033595, 0.358144, 0.182703, 1.721616, 
0.083272, 0.353888, 0.311922, 0.240427, 0.010491, 0.394801, 0.202515, 1.734200, 
0.253538, 0.062340, 0.378784, 0.205170, 0.100168, 0.421639, 0.194634, 1.942310, 
0.193326, 0.086083, 0.230355, 0.239233, 0.251002, 0.543734, 0.214710, 2.329344, 
0.024676, 0.336665, 0.164994, 0.124749, 0.348915, 0.671703, 0.258943, 2.425644, 
0.245755, 0.195613, 0.068806, 0.323060, 0.166768, 0.451439, 0.197019, 2.070050, 
0.176762, 0.228269, 0.022879, 0.422474, 0.149616, 0.447101, 0.198587, 2.031860, 
0.068696, 0.077383, 0.087257, 0.419151, 0.347511, 0.630177, 0.240415, 2.439853, 
0.078793, 0.183488, 0.331843, 0.040106, 0.365770, 0.683692, 0.258117, 2.479856, 
0.047229, 0.291958, 0.101738, 0.345636, 0.213439, 0.541166, 0.221026, 2.251161, 
0.040994, 0.396922, 0.202965, 0.231866, 0.127253, 0.491340, 0.216968, 2.063623, 
0.215718, 0.091589, 0.377755, 0.298463, 0.016475, 0.360551, 0.186985, 1.695058, 
0.212209, 0.041014, 0.478110, 0.257075, 0.011593, 0.365508, 0.194544, 1.654679, 
0.463436, 0.229480, 0.091512, 0.043452, 0.172120, 0.420121, 0.200174, 1.880963, 
0.282939, 0.091071, 0.254672, 0.247172, 0.124146, 0.422990, 0.190208, 1.994607, 
0.291075, 0.335773, 0.055761, 0.021809, 0.295582, 0.561839, 0.233275, 2.221577, 
0.276333, 0.062481, 0.302560, 0.075783, 0.282844, 0.561900, 0.224109, 2.312709, 
0.026863, 0.231365, 0.322285, 0.313401, 0.106086, 0.477188, 0.207645, 2.088121, 
0.398735, 0.058028, 0.146376, 0.213318, 0.183543, 0.434485, 0.195456, 1.999857, 
0.135008, 0.151978, 0.328617, 0.201058, 0.183340, 0.515802, 0.211136, 2.236478, 
0.124018, 0.259375, 0.448826, 0.023122, 0.144660, 0.509615, 0.223702, 2.083193, 
0.077218, 0.343547, 0.071344, 0.139848, 0.368043, 0.666534, 0.259458, 2.400904, 
0.474481, 0.021033, 0.027475, 0.363131, 0.113880, 0.342966, 0.184872, 1.619315, 
0.198287, 0.212042, 0.228509, 0.176931, 0.184231, 0.496892, 0.207036, 2.189435, 
0.081641, 0.268636, 0.358334, 0.227351, 0.064038, 0.438953, 0.204713, 1.931257, 
0.124114, 0.378746, 0.234437, 0.075543, 0.187161, 0.528486, 0.224089, 2.163812, 
0.020887, 0.151063, 0.342443, 0.319177, 0.166430, 0.525005, 0.213960, 2.249979, 
0.134654, 0.026346, 0.237372, 0.283505, 0.318122, 0.607430, 0.230569, 2.445382, 
0.145372, 0.261185, 0.343688, 0.192492, 0.057263, 0.418562, 0.199737, 1.877283, 
0.232281, 0.003112, 0.320274, 0.194570, 0.249763, 0.539572, 0.215517, 2.301318, 
0.250584, 0.299935, 0.139612, 0.193757, 0.116112, 0.425594, 0.195798, 1.950959, 
0.200333, 0.311946, 0.078490, 0.024550, 0.384682, 0.655273, 0.257353, 2.376786, 
0.245539, 0.044308, 0.135961, 0.208868, 0.365324, 0.614780, 0.237639, 2.403562, 
0.305931, 0.271179, 0.380276, 0.028313, 0.014301, 0.357087, 0.198189, 1.581761, 
0.162581, 0.112198, 0.158798, 0.349523, 0.216900, 0.513969, 0.207248, 2.269598, 
0.160028, 0.162635, 0.186047, 0.121758, 0.369531, 0.651095, 0.247409, 2.455431, 
0.068412, 0.335102, 0.255397, 0.191363, 0.149725, 0.506457, 0.216455, 2.138356, 
0.008597, 0.068001, 0.368265, 0.373121, 0.182015, 0.536714, 0.215108, 2.292401, 
0.073431, 0.398549, 0.100948, 0.241822, 0.185251, 0.521331, 0.222090, 2.151073, 
0.153626, 0.274597, 0.087344, 0.144235, 0.340198, 0.624575, 0.244037, 2.380682, 
0.065055, 0.251740, 0.303677, 0.234867, 0.144660, 0.501841, 0.211925, 2.162276, 
0.043946, 0.351385, 0.281668, 0.233398, 0.089603, 0.465077, 0.211272, 1.994946, 
0.289889, 0.327522, 0.071298, 0.173778, 0.137513, 0.429848, 0.198779, 1.943100, 
0.211264, 0.152050, 0.131990, 0.281493, 0.223204, 0.509985, 0.207898, 2.243336, 
0.154702, 0.312575, 0.155793, 0.225284, 0.151646, 0.477051, 0.206272, 2.101357, 
0.249342, 0.246630, 0.221455, 0.277629, 0.004946, 0.337787, 0.182456, 1.612369, 
0.069520, 0.045426, 0.250732, 0.362388, 0.271934, 0.584190, 0.223533, 2.418384, 
0.254526, 0.270813, 0.150403, 0.172908, 0.151349, 0.453485, 0.200026, 2.049160, 
0.250899, 0.095355, 0.102343, 0.310581, 0.240821, 0.508704, 0.208180, 2.234141, 
0.408052, 0.320860, 0.082490, 0.002234, 0.186364, 0.449371, 0.207986, 1.950948, 
0.409222, 0.255794, 0.127803, 0.123275, 0.083906, 0.362826, 0.187199, 1.705280, 
0.528509, 0.070042, 0.007662, 0.352117, 0.041670, 0.273324, 0.178926, 1.283908, 
0.015508, 0.349253, 0.087014, 0.323425, 0.224799, 0.559834, 0.229381, 2.250553, 
0.278274, 0.154139, 0.109216, 0.089021, 0.369350, 0.617887, 0.242204, 2.371088, 
0.265977, 0.325025, 0.086939, 0.029643, 0.292416, 0.566997, 0.232782, 2.248442, 
0.335701, 0.252272, 0.128268, 0.030275, 0.253484, 0.519838, 0.218766, 2.176930, 
0.246851, 0.317280, 0.073898, 0.335765, 0.026206, 0.343536, 0.184244, 1.627929, 
0.232435, 0.388367, 0.107085, 0.239112, 0.033001, 0.362287, 0.191254, 1.666301, 
0.083494, 0.149725, 0.255675, 0.142406, 0.368699, 0.672741, 0.251956, 2.497028, 
0.047216, 0.088598, 0.298513, 0.284040, 0.281632, 0.606373, 0.230500, 2.441533, 
0.213018, 0.085053, 0.191035, 0.371727, 0.139168, 0.440461, 0.191162, 2.076052, 
0.062378, 0.195261, 0.327939, 0.189222, 0.225200, 0.568631, 0.225114, 2.332285, 
0.288657, 0.086692, 0.211818, 0.373039, 0.039794, 0.344862, 0.177805, 1.694341, 
0.203460, 0.078926, 0.245891, 0.262025, 0.209697, 0.508277, 0.206005, 2.255655, 
0.218367, 0.281666, 0.289841, 0.117424, 0.092702, 0.429462, 0.200073, 1.928609, 
0.320886, 0.156257, 0.145204, 0.100502, 0.277151, 0.536625, 0.219111, 2.250114, 
0.287851, 0.239990, 0.353214, 0.027906, 0.091039, 0.419260, 0.201854, 1.861051, 
0.076333, 0.119166, 0.377608, 0.051464, 0.375429, 0.692641, 0.259774, 2.498481, 
0.160755, 0.275509, 0.000694, 0.334503, 0.228540, 0.518020, 0.216822, 2.188056, 
0.038148, 0.205793, 0.349555, 0.312388, 0.094116, 0.466201, 0.205492, 2.056534, 
0.183231, 0.207042, 0.071350, 0.169767, 0.368611, 0.635132, 0.246139, 2.403243, 
0.179574, 0.124825, 0.127982, 0.335129, 0.232491, 0.521058, 0.209812, 2.275651, 
0.075267, 0.352720, 0.138634, 0.041330, 0.392049, 0.696486, 0.268694, 2.429852, 
0.209937, 0.100569, 0.414587, 0.128449, 0.146458, 0.476853, 0.207289, 2.090093, 
0.248284, 0.239105, 0.041004, 0.248901, 0.222707, 0.498375, 0.210049, 2.165085, 
0.243838, 0.278309, 0.068864, 0.201674, 0.207315, 0.493095, 0.209540, 2.145152, 
0.247350, 0.048145, 0.089530, 0.341888, 0.273087, 0.530986, 0.214306, 2.274256, 
0.041072, 0.076712, 0.591485, 0.284557, 0.006174, 0.411042, 0.212857, 1.726241, 
0.152437, 0.180105, 0.222744, 0.238849, 0.205866, 0.520474, 0.210508, 2.265344, 
0.168860, 0.091847, 0.355435, 0.165302, 0.218556, 0.537350, 0.215976, 2.286136, 
0.104561, 0.095063, 0.144334, 0.169116, 0.486926, 0.749791, 0.278339, 2.537162, 
0.001356, 0.060880, 0.440590, 0.112068, 0.385106, 0.718158, 0.266401, 2.532121, 
0.174960, 0.220263, 0.278125, 0.228419, 0.098233, 0.435714, 0.196347, 1.997047, 
0.188718, 0.405841, 0.219163, 0.100565, 0.085712, 0.430842, 0.206117, 1.878748, 
0.187685, 0.290724, 0.315732, 0.040507, 0.165352, 0.500727, 0.215887, 2.117441, 
0.129767, 0.199683, 0.236257, 0.074452, 0.359841, 0.658212, 0.250237, 2.456119, 
0.068463, 0.225440, 0.052597, 0.234046, 0.419453, 0.699189, 0.265782, 2.466643, 
0.026888, 0.141044, 0.292120, 0.323467, 0.216481, 0.558895, 0.219668, 2.345793, 
0.298175, 0.233551, 0.149427, 0.228023, 0.090824, 0.390736, 0.187179, 1.854566, 
0.252113, 0.340867, 0.389080, 0.010019, 0.007922, 0.369034, 0.204681, 1.589956, 
0.042567, 0.172602, 0.260136, 0.316897, 0.207798, 0.547200, 0.217215, 2.318439, 
0.030799, 0.118859, 0.028126, 0.542200, 0.280017, 0.576462, 0.229243, 2.324443, 
0.360335, 0.288789, 0.278806, 0.009922, 0.062148, 0.375738, 0.195786, 1.696431, 
0.302786, 0.068740, 0.377706, 0.212140, 0.038628, 0.360668, 0.187681, 1.689400, 
0.080565, 0.355463, 0.205549, 0.197954, 0.160470, 0.508626, 0.216893, 2.144032, 
0.369668, 0.071946, 0.130031, 0.344204, 0.084151, 0.355220, 0.179781, 1.733336, 
0.086131, 0.245865, 0.188220, 0.291600, 0.188184, 0.519438, 0.212590, 2.238287, 
0.054145, 0.369252, 0.281299, 0.066364, 0.228940, 0.582268, 0.237794, 2.265267, 
0.049120, 0.074555, 0.243147, 0.541114, 0.092064, 0.437714, 0.193963, 2.031899, 
0.306518, 0.151757, 0.142158, 0.055933, 0.343635, 0.594745, 0.235873, 2.336618, 
0.105797, 0.109599, 0.187638, 0.300173, 0.296792, 0.595719, 0.228026, 2.421301, 
0.316790, 0.194369, 0.324602, 0.072527, 0.091712, 0.406788, 0.196001, 1.852985, 
0.078239, 0.257977, 0.039281, 0.394011, 0.230491, 0.538833, 0.220481, 2.246151, 
0.270407, 0.356826, 0.168646, 0.171384, 0.032737, 0.359922, 0.190143, 1.663596, 
0.026228, 0.354096, 0.134345, 0.275098, 0.210234, 0.551895, 0.226877, 2.240401, 
0.138172, 0.384590, 0.235162, 0.239414, 0.002661, 0.370586, 0.197024, 1.659624, 
0.050971, 0.320529, 0.116902, 0.247116, 0.264482, 0.587909, 0.234060, 2.325510, 
0.074831, 0.302950, 0.146638, 0.066595, 0.408986, 0.707649, 0.269611, 2.462992, 
0.301802, 0.150194, 0.179793, 0.341263, 0.026947, 0.332851, 0.177159, 1.632719, 
0.255931, 0.111258, 0.309563, 0.071359, 0.251889, 0.544699, 0.219836, 2.279427, 
0.028280, 0.175310, 0.194912, 0.158840, 0.442658, 0.740228, 0.274026, 2.542192, 
0.295689, 0.282175, 0.283597, 0.073495, 0.065044, 0.390581, 0.195287, 1.776777, 
0.154709, 0.076992, 0.269914, 0.240353, 0.258032, 0.561289, 0.218831, 2.365705, 
0.465435, 0.027541, 0.379377, 0.009858, 0.117789, 0.393138, 0.200759, 1.741087, 
0.169409, 0.236702, 0.186258, 0.306858, 0.100773, 0.428680, 0.193285, 1.992286, 
0.176587, 0.191650, 0.202725, 0.162539, 0.266499, 0.565508, 0.222972, 2.340682, 
0.159876, 0.220349, 0.019123, 0.281328, 0.319324, 0.592490, 0.234675, 2.338939, 
0.360935, 0.131650, 0.164234, 0.135869, 0.207313, 0.470312, 0.202899, 2.103077, 
0.142848, 0.266357, 0.218867, 0.141637, 0.230291, 0.549785, 0.221702, 2.283176, 
0.328213, 0.079660, 0.392828, 0.111881, 0.087417, 0.399856, 0.195479, 1.822479, 
0.296225, 0.202368, 0.240712, 0.129541, 0.131153, 0.434076, 0.196092, 1.991292, 
0.006816, 0.314435, 0.331138, 0.208357, 0.139254, 0.517223, 0.221134, 2.141791, 
0.184195, 0.238521, 0.223674, 0.195022, 0.158588, 0.479572, 0.204053, 2.136563, 
0.237693, 0.176630, 0.315717, 0.002911, 0.267049, 0.567333, 0.228143, 2.295639, 
0.139298, 0.199245, 0.266719, 0.001605, 0.393133, 0.688327, 0.260879, 2.471365, 
0.167251, 0.324152, 0.027159, 0.047421, 0.434017, 0.697791, 0.272263, 2.402792, 
0.101503, 0.016713, 0.228287, 0.449504, 0.203993, 0.515415, 0.206566, 2.284088, 
0.323411, 0.003526, 0.134560, 0.317532, 0.220970, 0.474347, 0.201456, 2.138168, 
0.240176, 0.203111, 0.188741, 0.220580, 0.147391, 0.451978, 0.196749, 2.075628, 
